image_name,question,answer
f5a41365.jpg,Is the sole white?,Yes
f5a41365.jpg,What is the material of the upper?,Knit
b77f269d.jpg,What shape is the phone case?,Rectangular
b77f269d.jpg,How many cameras are visible?,1
b77f269d.jpg,What color is the dominant horizontal stripe?,Red
b77f269d.jpg,Is the pattern striped?,Plaid
b77f269d.jpg,What is at the bottom center of the case?,Logo
f09977d7.jpg,What shape is the phone case?,Rectangular
f09977d7.jpg,How many camera lenses are visible?,1
f09977d7.jpg,What pattern is on the case?,Woven
f09977d7.jpg,Is the case primarily dark or light?,Dark
f09977d7.jpg,What material does the pattern resemble?,Wicker
e5f05665.jpg,What shape are the depicted objects?,Rectangular
e5f05665.jpg,How many camera cutouts are visible?,1
e5f05665.jpg,What color are the bricks?,White
e5f05665.jpg,Is the pattern striped?,Yes
e5f05665.jpg,What device does this case fit?,Phone
8716cf44.jpg,How many grips does this holder have?,2
8716cf44.jpg,What color is the branding text?,White
8716cf44.jpg,What shape are the side grips?,Triangular
8716cf44.jpg,Is the back panel rectangular?,Yes
8716cf44.jpg,What brand is this product?,AmazonBasics
cfd0511f.jpg,What color is the slipper?,Gray
cfd0511f.jpg,How many slippers are shown?,1
cfd0511f.jpg,What shape is the toe of the slipper?,Round
cfd0511f.jpg,Is the material of the slipper's exterior smooth or fuzzy?,Fuzzy
cfd0511f.jpg,Where is the brand logo located?,Side
533ccd3f.jpg,How many vertical supports are there?,2
533ccd3f.jpg,What shape are the shelves?,Rectangular
533ccd3f.jpg,Are the shelves slanted or flat?,Flat
533ccd3f.jpg,How many wheels does the rack have?,4
533ccd3f.jpg,What color are the shelf supports?,Black
34ec8840.jpg,What shape is the tray?,Square
34ec8840.jpg,How many handles does the tray have?,2
34ec8840.jpg,What color is the pattern inside the tray?,Black
34ec8840.jpg,What material are the handles made of?,Rope
34ec8840.jpg,Is the tray's exterior darker or lighter than the interior pattern?,Darker
a9f3e02e.jpg,What shape is the phone case?,Rectangular
a9f3e02e.jpg,How many camera lenses are visible?,2
a9f3e02e.jpg,What color is the prominent text?,Black
a9f3e02e.jpg,"What word is printed above ""BOSS""?",Girl
a9f3e02e.jpg,Is the background patterned?,Yes
15cc7ed3.jpg,What shape is the prominent graphic?,Heart
15cc7ed3.jpg,How many cameras are visible?,1
15cc7ed3.jpg,What color is the background of the case?,Black
15cc7ed3.jpg,What color is the heart?,Red
15cc7ed3.jpg,What is inside the heart shape?,Silhouette
973388d7.jpg,What color are the shoes?,Black
973388d7.jpg,How many shoes are visible?,1
973388d7.jpg,What shape is the toe?,Pointed
973388d7.jpg,What material do the shoes appear to be made of?,Suede
973388d7.jpg,Are the heels thick or thin?,Thick
298cb59e.jpg,What is the shape of the container?,Cylindrical
298cb59e.jpg,What color is the cap?,Maroon
298cb59e.jpg,How many brands are visible?,1
298cb59e.jpg,What is the product's purpose?,Freshening
298cb59e.jpg,What pattern is on the label?,Geometric
9a56c45a.jpg,What shape is the phone case?,Rectangular
9a56c45a.jpg,How many camera cutouts are visible?,1
9a56c45a.jpg,What color dominates the case's design?,Blue
9a56c45a.jpg,Is the pattern striped or spotted?,Striped
9a56c45a.jpg,What is at the top center of the case?,Speaker
32271c86.jpg,What shape is the wallet?,Rectangular
32271c86.jpg,How many cards are visible?,3
32271c86.jpg,What color is the wallet?,Black
32271c86.jpg,What is the texture of the outer material?,Textured
32271c86.jpg,Where is the cash placed?,Left
afa2d5a3.jpg,What shape is the dominant object hanging?,Cup
afa2d5a3.jpg,How many cameras are visible on the phone case?,2
afa2d5a3.jpg,What color is the pencil's eraser?,Pink
afa2d5a3.jpg,What expression does the cup convey?,Happy
afa2d5a3.jpg,What is attached to the cup?,Chain
3595924e.jpg,What color is the logo?,Black
3595924e.jpg,How many words are visible?,1
3595924e.jpg,What shape resembles the underline?,Smile
3595924e.jpg,Is the text uppercase or lowercase?,Lowercase
3595924e.jpg,What brand is this?,AmazonBasics
421c2270.jpg,What color is the toe cap?,White
421c2270.jpg,How many eyelets are visible on each shoe?,6
421c2270.jpg,What shape is the toe?,Round
421c2270.jpg,Are the laces tied or untied?,Tied
421c2270.jpg,What color are the shoes?,Blue
80deaec1.jpg,What shape is the bread?,Rectangular
80deaec1.jpg,How many slices are advertised?,17
80deaec1.jpg,What brand is the bread?,Whole
80deaec1.jpg,What color is the tie on the bag?,Orange
80deaec1.jpg,Are seeds visible on the bread's crust?,Yes
e66e3239.jpg,What shape is the mousepad?,Rectangular
e66e3239.jpg,How many pencils are visible?,2
e66e3239.jpg,What color is the keyboard?,White
e66e3239.jpg,Where is the phone located relative to the keyboard?,Left
e66e3239.jpg,What color is the desk mat?,Black
59c87710.jpg,What shape is the phone?,Rectangular
59c87710.jpg,How many cameras are visible?,1
59c87710.jpg,What color is the camera casing?,Silver
59c87710.jpg,Is the pattern striped?,Yes
59c87710.jpg,What color dominates the back?,Brown
53d1137e.jpg,What shape is the watch face?,Round
53d1137e.jpg,What color is the band?,Black
53d1137e.jpg,How many watch faces are shown?,1
53d1137e.jpg,What material is the band likely made of?,Metal
53d1137e.jpg,Is the band's texture smooth or segmented?,Segmented
a0e05c0c.jpg,What color is the text?,Gold
a0e05c0c.jpg,How many words are printed?,2
a0e05c0c.jpg,What shape is the phone case?,Rectangular
a0e05c0c.jpg,Is the background dark or light?,Dark
a0e05c0c.jpg,What is the case made for?,Phone
98beb1b3.jpg,How many camera lenses are visible?,1
98beb1b3.jpg,What shape is the phone case?,Rectangular
98beb1b3.jpg,Is the top section metallic or matte?,Metallic
98beb1b3.jpg,What color is the bottom section?,Black
98beb1b3.jpg,Is the pattern on the bottom section striped or marbled?,Marbled
d837ce3e.jpg,What is the dominant color of the flowers?,Red
d837ce3e.jpg,What shape are the depicted objects?,Flowers
d837ce3e.jpg,What material is this artwork printed on?,Canvas
d837ce3e.jpg,How many dark red flower centers are clearly visible?,7
d837ce3e.jpg,What is the background color?,Beige
df78b24c.jpg,What shape is the clasp?,Square
df78b24c.jpg,How many compartments are visible?,1
df78b24c.jpg,What color is the top portion of the bag?,Blue
df78b24c.jpg,What brand is the bag?,Lavie
df78b24c.jpg,Is the strap adjustable?,Yes
3058f0a6.jpg,What shape are the small scattered designs?,Hearts
3058f0a6.jpg,How many camera lenses are visible?,1
3058f0a6.jpg,What color is the background pattern?,Black
3058f0a6.jpg,What shape is the phone case?,Rectangular
3058f0a6.jpg,What color is the small horizontal rectangle at the bottom?,Blue
e47f0f96.jpg,What color is the fitted sheet?,White
e47f0f96.jpg,What shape is the sheet?,Rectangular
e47f0f96.jpg,How many corners are visible?,1
e47f0f96.jpg,Is the sheet patterned or plain?,Plain
e47f0f96.jpg,What is the apparent texture of the sheet?,Smooth
28ba4c77.jpg,What shape are the main objects on the case?,Round
28ba4c77.jpg,How many camera lenses are visible?,3
28ba4c77.jpg,What color are the smallest dots on the balloons?,Multicolored
28ba4c77.jpg,What is the background color of the phone case?,White
28ba4c77.jpg,Are the balloons patterned or plain?,Patterned
30749611.jpg,What color is the character's hair?,Blonde
30749611.jpg,How many bows are in the character's hair?,1
30749611.jpg,What shape are the character's eyes?,Round
30749611.jpg,What color is the character's dress?,Pink
30749611.jpg,Rectangular or square?,Rectangular
f8d84448.jpg,How many legs does the bench have?,4
f8d84448.jpg,What shape is the top surface of the bench?,Rectangular
f8d84448.jpg,Is the top tufted or smooth?,Tufted
f8d84448.jpg,What color are the legs?,Brown
f8d84448.jpg,What is the bench's primary function?,Storage
236e2e12.jpg,What shape is the camera cutout?,Diamond
236e2e12.jpg,How many camera lenses are visible?,3
236e2e12.jpg,What color is the phone case?,Brown
236e2e12.jpg,Is the case patterned?,Yes
236e2e12.jpg,What shape is the case?,Rectangular
094d294f.jpg,How many camera cutouts are visible?,2
094d294f.jpg,What shape is the phone case?,Rectangular
094d294f.jpg,Which color is most prominent?,Rainbow
094d294f.jpg,Are the lines straight or curved?,Curved
094d294f.jpg,Is the pattern geometric or abstract?,Abstract
477a82c0.jpg,What shape is the phone case?,Rectangular
477a82c0.jpg,How many camera cutouts are visible?,2
477a82c0.jpg,What color predominates?,Blue
477a82c0.jpg,Is the pattern striped?,No
477a82c0.jpg,What is the approximate shape of the orange section?,Triangular
9713ef5b.jpg,What shape is the toe of the shoe?,Round
9713ef5b.jpg,How many bows are on the shoes?,1
9713ef5b.jpg,What pattern is on the shoe?,Leopard
9713ef5b.jpg,What color is the sole of the shoe?,Black
9713ef5b.jpg,Are the shoes pointed or rounded?,Rounded
78d13b45.jpg,What shape are the paw prints?,Oval
78d13b45.jpg,What color is the prominent background?,Blue
78d13b45.jpg,How many words are visible on the case?,2
78d13b45.jpg,What animal is depicted?,Bear
78d13b45.jpg,What color are the bear's noses?,Brown
ba959f9f.jpg,What color are the shoelaces?,Brown
ba959f9f.jpg,How many shoes are visible?,1
ba959f9f.jpg,What shape is the toe?,Round
ba959f9f.jpg,Are the shoes patterned or plain?,Plain
ba959f9f.jpg,What is the closure type of these shoes?,Lace
c4b233cb.jpg,What color is the shelf?,Black
c4b233cb.jpg,How many shelves are visible?,1
c4b233cb.jpg,What shape is the shelf?,Rectangular
c4b233cb.jpg,Is the shelf's surface smooth or rough?,Smooth
c4b233cb.jpg,What material is the shelf made of?,Metal
55f58211.jpg,What shape is the pendant?,Circular
55f58211.jpg,What color is the border?,Blue
55f58211.jpg,How many crosses are visible?,2
55f58211.jpg,What material is the chain likely made of?,Metal
55f58211.jpg,What word is at the top of the pendant?,Christopher
2cefbab2.jpg,What shape are the eye sockets?,Oval
2cefbab2.jpg,How many skulls are visible?,1
2cefbab2.jpg,What color are the teeth?,White
2cefbab2.jpg,Is the background primarily light or dark?,Dark
2cefbab2.jpg,Rectangular or square?,Rectangular
0b2e4dfc.jpg,How many pillowcases are shown?,2
0b2e4dfc.jpg,What color is the dominant portion of the pillowcases?,Blue
0b2e4dfc.jpg,What shape are these pillowcases?,Rectangular
0b2e4dfc.jpg,Are the edges of the pillowcases plain or embellished?,Plain
0b2e4dfc.jpg,What color is the accent border on the pillowcases?,White
2ab5aaea.jpg,How many camera lenses are visible?,4
2ab5aaea.jpg,What shape is the phone case?,Rectangular
2ab5aaea.jpg,What color are the lines on the right side?,Grey
2ab5aaea.jpg,Is the pattern on the left organic or geometric?,Organic
2ab5aaea.jpg,What is the predominant color of the design on the left half?,Purple
b4e1fb9e.jpg,What color are the laces?,Silver
b4e1fb9e.jpg,How many shoes are shown?,1
b4e1fb9e.jpg,What shape is the toe?,Round
b4e1fb9e.jpg,What color is the sole's edge?,Beige
b4e1fb9e.jpg,What color is the shoe?,Red
0ec44ec6.jpg,What color is the background of the phone case?,Black
0ec44ec6.jpg,How many camera cutouts are visible?,1
0ec44ec6.jpg,What shape are the white markings?,Leaf
0ec44ec6.jpg,Is the pattern striped?,No
0ec44ec6.jpg,Rectangular,Shape
9edcba1b.jpg,What color is the background of the phone case?,Black
9edcba1b.jpg,How many hearts are visible on the phone case?,2
9edcba1b.jpg,What shape is predominantly featured in the white design?,Floral
9edcba1b.jpg,Rectangular or square?,Rectangular
9edcba1b.jpg,White or gray?,White
1bb8f620.jpg,How many screen protectors are shown?,2
1bb8f620.jpg,What shape is the camera cutout?,Circular
1bb8f620.jpg,What color is the screen protector on the right?,Purple
1bb8f620.jpg,Rectangular or square?,Rectangular
1bb8f620.jpg,Is the home button covered?,Yes
0e9734c0.jpg,What shape is the hamper?,Square
0e9734c0.jpg,How many grommets are visible?,1
0e9734c0.jpg,What color is the exterior?,Gray
0e9734c0.jpg,How many handles are there?,2
0e9734c0.jpg,Is the interior lighter or darker than the exterior?,Darker
fee077e2.jpg,What shape is the pan?,Round
fee077e2.jpg,How many yellow peppers are in the pan?,1
fee077e2.jpg,What color is the handle?,Black
fee077e2.jpg,Is the interior of the pan light or dark?,Dark
fee077e2.jpg,What is the pan's primary function?,Cooking
bac87e95.jpg,How many camera cutouts are visible?,2
bac87e95.jpg,What shape is the phone case?,Rectangular
bac87e95.jpg,Which color is most prominent?,Blue
bac87e95.jpg,Is the pattern striped?,No
bac87e95.jpg,What shape is the fingerprint scanner cutout?,Circular
a52af74a.jpg,How many seats does the loveseat have?,2
a52af74a.jpg,What shape are the back cushions?,Rounded
a52af74a.jpg,What material is the loveseat upholstered in?,Leather
a52af74a.jpg,Is the console open or closed?,Closed
a52af74a.jpg,What color is the loveseat?,Brown
1a6d4748.jpg,What color are the bristles?,Yellow
1a6d4748.jpg,How many brush heads are visible?,1
1a6d4748.jpg,Is the handle straight or curved?,Straight
1a6d4748.jpg,What shape is the brush head?,Rectangular
1a6d4748.jpg,What color is the handle's grip?,Black
6fe6c6d3.jpg,What is the shape of the bottle?,Rounded
6fe6c6d3.jpg,What color is the cap?,White
6fe6c6d3.jpg,What is the brand of this conditioner?,365
6fe6c6d3.jpg,How many mint leaves are pictured?,1
6fe6c6d3.jpg,What is this product?,Conditioner
88346f6a.jpg,How many cameras are visible?,1
88346f6a.jpg,What shape is the moon?,Round
88346f6a.jpg,What is the dominant color of the sky?,Blue
88346f6a.jpg,Is the dock wood or metal?,Wood
88346f6a.jpg,What is at the end of the dock?,Shore
c0790260.jpg,"What shape are the leaves surrounding the ""Gingerbread Cookie Mix"" text?",Leaf
c0790260.jpg,How many gingerbread men are depicted on the packaging?,1
c0790260.jpg,"What color is the text ""Limited Edition""?",Red
c0790260.jpg,What brand is this cookie mix?,365
c0790260.jpg,What shape is the box depicted on the packaging?,Rectangular
627f01f7.jpg,What is the main material of the headboard?,Wood
627f01f7.jpg,How many vertical support legs are visible?,2
627f01f7.jpg,What shape are the individual wood pieces in the central design?,Triangular
627f01f7.jpg,What color is the headboard?,Brown
627f01f7.jpg,Is the surface of the headboard smooth or textured?,Textured
b8bbe3fe.jpg,How many camera lenses are visible?,1
b8bbe3fe.jpg,What shape is the phone case?,Rectangular
b8bbe3fe.jpg,Is the design abstract or geometric?,Abstract
b8bbe3fe.jpg,What color predominates on the right side?,Blue
b8bbe3fe.jpg,What is the approximate position of the flash relative to the camera lens?,Right
327cdba6.jpg,How many moons are visible?,2
327cdba6.jpg,What shape is the camera cutout?,Circular
327cdba6.jpg,What color dominates the image?,Blue
327cdba6.jpg,Is the moon reflected in water?,Yes
327cdba6.jpg,Rectangular,Shape
8cd27921.jpg,How many camera lenses are visible?,1
8cd27921.jpg,What color is the background of the phone case?,White
8cd27921.jpg,Is the pattern striped?,Yes
8cd27921.jpg,What shape is the phone case?,Rectangular
8cd27921.jpg,What color are the decorative elements?,Black
2de4adf9.jpg,How many camera lenses are visible?,3
2de4adf9.jpg,What shape is the pocket patch?,Rectangular
