image_name,question,answer,generated_answer
9a56c45a.jpg,Is the pattern striped or spotted?,Striped,Yes
9a56c45a.jpg,What is at the top center of the case?,Speaker,Blue
32271c86.jpg,What shape is the wallet?,Rectangular,rectangle.
32271c86.jpg,How many cards are visible?,3,None.
32271c86.jpg,What color is the wallet?,Black,black
32271c86.jpg,What is the texture of the outer material?,Textured,carbon
32271c86.jpg,Where is the cash placed?,Left,pocket
afa2d5a3.jpg,What shape is the dominant object hanging?,Cup,cup
afa2d5a3.jpg,How many cameras are visible on the phone case?,2,none
afa2d5a3.jpg,What color is the pencil's eraser?,Pink,red.
afa2d5a3.jpg,What expression does the cup convey?,Happy,happiness
afa2d5a3.jpg,What is attached to the cup?,Chain,Love
3595924e.jpg,What color is the logo?,Black,black
3595924e.jpg,How many words are visible?,1,none.
3595924e.jpg,What shape resembles the underline?,Smile,circle
3595924e.jpg,Is the text uppercase or lowercase?,Lowercase,amazon
3595924e.jpg,What brand is this?,AmazonBasics,amazon
421c2270.jpg,What color is the toe cap?,White,blue
421c2270.jpg,How many eyelets are visible on each shoe?,6,none
421c2270.jpg,What shape is the toe?,Round,sneaker
421c2270.jpg,Are the laces tied or untied?,Tied,tie
421c2270.jpg,What color are the shoes?,Blue,blue
80deaec1.jpg,What shape is the bread?,Rectangular,Bread.
80deaec1.jpg,How many slices are advertised?,17,None.
80deaec1.jpg,What brand is the bread?,Whole,Whole
80deaec1.jpg,What color is the tie on the bag?,Orange,brown.
80deaec1.jpg,Are seeds visible on the bread's crust?,Yes,Yes.
e66e3239.jpg,What shape is the mousepad?,Rectangular,Rectangle
e66e3239.jpg,How many pencils are visible?,2,None.
e66e3239.jpg,What color is the keyboard?,White,black
e66e3239.jpg,Where is the phone located relative to the keyboard?,Left,on
e66e3239.jpg,What color is the desk mat?,Black,black
59c87710.jpg,What shape is the phone?,Rectangular,wood
59c87710.jpg,How many cameras are visible?,1,2
59c87710.jpg,What color is the camera casing?,Silver,Black
59c87710.jpg,Is the pattern striped?,Yes,yes
59c87710.jpg,What color dominates the back?,Brown,wood
53d1137e.jpg,What shape is the watch face?,Round,round
53d1137e.jpg,What color is the band?,Black,black
53d1137e.jpg,How many watch faces are shown?,1,None.
53d1137e.jpg,What material is the band likely made of?,Metal,stainless
53d1137e.jpg,Is the band's texture smooth or segmented?,Segmented,Smooth.
a0e05c0c.jpg,What color is the text?,Gold,gold
a0e05c0c.jpg,How many words are printed?,2,0
a0e05c0c.jpg,What shape is the phone case?,Rectangular,girl
a0e05c0c.jpg,Is the background dark or light?,Dark,Girl
a0e05c0c.jpg,What is the case made for?,Phone,girl
98beb1b3.jpg,How many camera lenses are visible?,1,2
98beb1b3.jpg,What shape is the phone case?,Rectangular,marble
98beb1b3.jpg,Is the top section metallic or matte?,Metallic,Matte
98beb1b3.jpg,What color is the bottom section?,Black,black
98beb1b3.jpg,Is the pattern on the bottom section striped or marbled?,Marbled,Yes.
d837ce3e.jpg,What is the dominant color of the flowers?,Red,red
d837ce3e.jpg,What shape are the depicted objects?,Flowers,Poppies
d837ce3e.jpg,What material is this artwork printed on?,Canvas,paper
d837ce3e.jpg,How many dark red flower centers are clearly visible?,7,Poppies
d837ce3e.jpg,What is the background color?,Beige,red
df78b24c.jpg,What shape is the clasp?,Square,square
df78b24c.jpg,How many compartments are visible?,1,3
df78b24c.jpg,What color is the top portion of the bag?,Blue,blue
df78b24c.jpg,What brand is the bag?,Lavie,Hava
df78b24c.jpg,Is the strap adjustable?,Yes,yes
3058f0a6.jpg,What shape are the small scattered designs?,Hearts,hearts
3058f0a6.jpg,How many camera lenses are visible?,1,2
3058f0a6.jpg,What color is the background pattern?,Black,Black
3058f0a6.jpg,What shape is the phone case?,Rectangular,hearts
3058f0a6.jpg,What color is the small horizontal rectangle at the bottom?,Blue,Black
e47f0f96.jpg,What color is the fitted sheet?,White,White
e47f0f96.jpg,What shape is the sheet?,Rectangular,BED
e47f0f96.jpg,How many corners are visible?,1,None.
e47f0f96.jpg,Is the sheet patterned or plain?,Plain,Plain
e47f0f96.jpg,What is the apparent texture of the sheet?,Smooth,white
28ba4c77.jpg,What shape are the main objects on the case?,Round,Balloons
28ba4c77.jpg,How many camera lenses are visible?,3,0
28ba4c77.jpg,What color are the smallest dots on the balloons?,Multicolored,red
28ba4c77.jpg,What is the background color of the phone case?,White,balloons
28ba4c77.jpg,Are the balloons patterned or plain?,Patterned,Balloons
30749611.jpg,What color is the character's hair?,Blonde,pink
30749611.jpg,How many bows are in the character's hair?,1,3
30749611.jpg,What shape are the character's eyes?,Round,cartoon
30749611.jpg,What color is the character's dress?,Pink,pink
30749611.jpg,Rectangular or square?,Rectangular,rectangle
f8d84448.jpg,How many legs does the bench have?,4,4
f8d84448.jpg,What shape is the top surface of the bench?,Rectangular,Rectangle
f8d84448.jpg,Is the top tufted or smooth?,Tufted,Smooth
f8d84448.jpg,What color are the legs?,Brown,blue
f8d84448.jpg,What is the bench's primary function?,Storage,storage
236e2e12.jpg,What shape is the camera cutout?,Diamond,Rectangle
236e2e12.jpg,How many camera lenses are visible?,3,2
236e2e12.jpg,What color is the phone case?,Brown,wood
236e2e12.jpg,Is the case patterned?,Yes,Yes
236e2e12.jpg,What shape is the case?,Rectangular,bamboo
094d294f.jpg,How many camera cutouts are visible?,2,0
094d294f.jpg,What shape is the phone case?,Rectangular,spiral
094d294f.jpg,Which color is most prominent?,Rainbow,rainbow
094d294f.jpg,Are the lines straight or curved?,Curved,Curved
094d294f.jpg,Is the pattern geometric or abstract?,Abstract,fractal
477a82c0.jpg,What shape is the phone case?,Rectangular,Rectangle
477a82c0.jpg,How many camera cutouts are visible?,2,0
477a82c0.jpg,What color predominates?,Blue,blue
477a82c0.jpg,Is the pattern striped?,No,yes
477a82c0.jpg,What is the approximate shape of the orange section?,Triangular,square
9713ef5b.jpg,What shape is the toe of the shoe?,Round,leopard
9713ef5b.jpg,How many bows are on the shoes?,1,None.
9713ef5b.jpg,What pattern is on the shoe?,Leopard,leopard
9713ef5b.jpg,What color is the sole of the shoe?,Black,leopard
9713ef5b.jpg,Are the shoes pointed or rounded?,Rounded,Pointed
78d13b45.jpg,What shape are the paw prints?,Oval,bear
78d13b45.jpg,What color is the prominent background?,Blue,blue
78d13b45.jpg,How many words are visible on the case?,2,bear
78d13b45.jpg,What animal is depicted?,Bear,bear
78d13b45.jpg,What color are the bear's noses?,Brown,blue
ba959f9f.jpg,What color are the shoelaces?,Brown,brown
ba959f9f.jpg,How many shoes are visible?,1,None.
ba959f9f.jpg,What shape is the toe?,Round,round.
ba959f9f.jpg,Are the shoes patterned or plain?,Plain,Plain
ba959f9f.jpg,What is the closure type of these shoes?,Lace,laces
c4b233cb.jpg,What color is the shelf?,Black,black
c4b233cb.jpg,How many shelves are visible?,1,None.
c4b233cb.jpg,What shape is the shelf?,Rectangular,square
c4b233cb.jpg,Is the shelf's surface smooth or rough?,Smooth,Rough
c4b233cb.jpg,What material is the shelf made of?,Metal,black
55f58211.jpg,What shape is the pendant?,Circular,round
55f58211.jpg,What color is the border?,Blue,blue
55f58211.jpg,How many crosses are visible?,2,1
55f58211.jpg,What material is the chain likely made of?,Metal,stainless
55f58211.jpg,What word is at the top of the pendant?,Christopher,saint
2cefbab2.jpg,What shape are the eye sockets?,Oval,Punisher
2cefbab2.jpg,How many skulls are visible?,1,Skulls
2cefbab2.jpg,What color are the teeth?,White,Red.
2cefbab2.jpg,Is the background primarily light or dark?,Dark,Dark.
2cefbab2.jpg,Rectangular or square?,Rectangular,Square
0b2e4dfc.jpg,How many pillowcases are shown?,2,2
0b2e4dfc.jpg,What color is the dominant portion of the pillowcases?,Blue,navy
0b2e4dfc.jpg,What shape are these pillowcases?,Rectangular,square
0b2e4dfc.jpg,Are the edges of the pillowcases plain or embellished?,Plain,embroidery
0b2e4dfc.jpg,What color is the accent border on the pillowcases?,White,navy
2ab5aaea.jpg,How many camera lenses are visible?,4,2
2ab5aaea.jpg,What shape is the phone case?,Rectangular,square
2ab5aaea.jpg,What color are the lines on the right side?,Grey,black
2ab5aaea.jpg,Is the pattern on the left organic or geometric?,Organic,Organic
2ab5aaea.jpg,What is the predominant color of the design on the left half?,Purple,black
b4e1fb9e.jpg,What color are the laces?,Silver,red
b4e1fb9e.jpg,How many shoes are shown?,1,none
b4e1fb9e.jpg,What shape is the toe?,Round,wedge
b4e1fb9e.jpg,What color is the sole's edge?,Beige,red
b4e1fb9e.jpg,What color is the shoe?,Red,red
0ec44ec6.jpg,What color is the background of the phone case?,Black,black
0ec44ec6.jpg,How many camera cutouts are visible?,1,none
0ec44ec6.jpg,What shape are the white markings?,Leaf,celtic
0ec44ec6.jpg,Is the pattern striped?,No,yes
0ec44ec6.jpg,Rectangular,Shape,rectangle
9edcba1b.jpg,What color is the background of the phone case?,Black,Black
9edcba1b.jpg,How many hearts are visible on the phone case?,2,0
9edcba1b.jpg,What shape is predominantly featured in the white design?,Floral,circle
9edcba1b.jpg,Rectangular or square?,Rectangular,Square
9edcba1b.jpg,White or gray?,White,Black
1bb8f620.jpg,How many screen protectors are shown?,2,1
1bb8f620.jpg,What shape is the camera cutout?,Circular,square
1bb8f620.jpg,What color is the screen protector on the right?,Purple,purple
1bb8f620.jpg,Rectangular or square?,Rectangular,rectangle
1bb8f620.jpg,Is the home button covered?,Yes,yes
0e9734c0.jpg,What shape is the hamper?,Square,Rectangle
0e9734c0.jpg,How many grommets are visible?,1,None.
0e9734c0.jpg,What color is the exterior?,Gray,gray
0e9734c0.jpg,How many handles are there?,2,3
0e9734c0.jpg,Is the interior lighter or darker than the exterior?,Darker,gray
fee077e2.jpg,What shape is the pan?,Round,Rectangle
fee077e2.jpg,How many yellow peppers are in the pan?,1,None.
fee077e2.jpg,What color is the handle?,Black,black
fee077e2.jpg,Is the interior of the pan light or dark?,Dark,black
fee077e2.jpg,What is the pan's primary function?,Cooking,Cooking
bac87e95.jpg,How many camera cutouts are visible?,2,0
bac87e95.jpg,What shape is the phone case?,Rectangular,Rectangle
bac87e95.jpg,Which color is most prominent?,Blue,red
bac87e95.jpg,Is the pattern striped?,No,yes
bac87e95.jpg,What shape is the fingerprint scanner cutout?,Circular,Rectangle
a52af74a.jpg,How many seats does the loveseat have?,2,2
a52af74a.jpg,What shape are the back cushions?,Rounded,Rectangular
a52af74a.jpg,What material is the loveseat upholstered in?,Leather,leather
a52af74a.jpg,Is the console open or closed?,Closed,CLOSED
a52af74a.jpg,What color is the loveseat?,Brown,brown
1a6d4748.jpg,What color are the bristles?,Yellow,Black.
1a6d4748.jpg,How many brush heads are visible?,1,None.
1a6d4748.jpg,Is the handle straight or curved?,Straight,Curved
1a6d4748.jpg,What shape is the brush head?,Rectangular,Square.
1a6d4748.jpg,What color is the handle's grip?,Black,Black.
6fe6c6d3.jpg,What is the shape of the bottle?,Rounded,round
6fe6c6d3.jpg,What color is the cap?,White,green
6fe6c6d3.jpg,What is the brand of this conditioner?,365,365
6fe6c6d3.jpg,How many mint leaves are pictured?,1,Mint.
6fe6c6d3.jpg,What is this product?,Conditioner,herbal
88346f6a.jpg,How many cameras are visible?,1,None.
88346f6a.jpg,What shape is the moon?,Round,Moon.
88346f6a.jpg,What is the dominant color of the sky?,Blue,Blue
88346f6a.jpg,Is the dock wood or metal?,Wood,Metal.
88346f6a.jpg,What is at the end of the dock?,Shore,Moon.
c0790260.jpg,"What shape are the leaves surrounding the ""Gingerbread Cookie Mix"" text?",Leaf,Leaves
c0790260.jpg,How many gingerbread men are depicted on the packaging?,1,None.
c0790260.jpg,"What color is the text ""Limited Edition""?",Red,Gingerbread
c0790260.jpg,What brand is this cookie mix?,365,gingerbread
c0790260.jpg,What shape is the box depicted on the packaging?,Rectangular,Gingerbread
627f01f7.jpg,What is the main material of the headboard?,Wood,wood
627f01f7.jpg,How many vertical support legs are visible?,2,none
627f01f7.jpg,What shape are the individual wood pieces in the central design?,Triangular,triangle
627f01f7.jpg,What color is the headboard?,Brown,brown
627f01f7.jpg,Is the surface of the headboard smooth or textured?,Textured,Smooth
b8bbe3fe.jpg,How many camera lenses are visible?,1,2
b8bbe3fe.jpg,What shape is the phone case?,Rectangular,Blue
b8bbe3fe.jpg,Is the design abstract or geometric?,Abstract,Abstract
b8bbe3fe.jpg,What color predominates on the right side?,Blue,blue
b8bbe3fe.jpg,What is the approximate position of the flash relative to the camera lens?,Right,Front
327cdba6.jpg,How many moons are visible?,2,moon
327cdba6.jpg,What shape is the camera cutout?,Circular,square
327cdba6.jpg,What color dominates the image?,Blue,blue
327cdba6.jpg,Is the moon reflected in water?,Yes,yes
327cdba6.jpg,Rectangular,Shape,yes
8cd27921.jpg,How many camera lenses are visible?,1,0
8cd27921.jpg,What color is the background of the phone case?,White,black
8cd27921.jpg,Is the pattern striped?,Yes,YES!
8cd27921.jpg,What shape is the phone case?,Rectangular,Decorative
8cd27921.jpg,What color are the decorative elements?,Black,black
2de4adf9.jpg,How many camera lenses are visible?,3,2
2de4adf9.jpg,What shape is the pocket patch?,Rectangular,Pocket
2de4adf9.jpg,What letter is displayed?,T,t
2de4adf9.jpg,What color is the letter?,Black,Blue
2de4adf9.jpg,Blue,Denim,Yes
914cb2ec.jpg,What shape is the main stone?,Round,round
914cb2ec.jpg,How many rows of smaller stones are on the band?,2,none
914cb2ec.jpg,What color is the metal?,Silver,White
914cb2ec.jpg,Is the band textured or smooth?,Textured,Smooth
914cb2ec.jpg,What shape is the band?,Round,diamond
7e241e49.jpg,How many pillowcases are shown?,2,2
7e241e49.jpg,What shape are these pillowcases?,Rectangular,square
7e241e49.jpg,What color are the pillowcases?,Blue,blue
7e241e49.jpg,Are the edges of the pillowcases plain or decorated?,Decorated,decorative
7e241e49.jpg,What is the likely material of these pillowcases?,Fabric,polyester
d0fa5a3f.jpg,What color are these bowls?,White,white
d0fa5a3f.jpg,How many bowls are shown?,4,4
d0fa5a3f.jpg,What shape are the bowls?,Round,round
d0fa5a3f.jpg,Is the texture of the bowls smooth or textured?,Textured,Smooth
d0fa5a3f.jpg,What is the purpose of these bowls?,Eating,storage
4ce576ec.jpg,How many binders are shown?,3,3
4ce576ec.jpg,What shape are the binders?,Rectangular,square
4ce576ec.jpg,What color are the binders?,White,white
4ce576ec.jpg,Are the binders smooth or textured?,Smooth,Smooth
4ce576ec.jpg,What is the orientation of the binders?,Vertical,vertical
df30a739.jpg,How many camera lenses are visible?,2,1
df30a739.jpg,Rectangular,Shape,nature
df30a739.jpg,Mountains,Depicted,mountains
df30a739.jpg,Apple,Brand,nature
df30a739.jpg,Brown,Branches,nature
bade0e72.jpg,What shape is the phone case?,Rectangular,lion
bade0e72.jpg,How many lion eyes are visible?,1,0
bade0e72.jpg,What color is the lion's mane?,Brown,white
bade0e72.jpg,What is the lion's nose color?,Black,white
bade0e72.jpg,Where is the camera located?,Top,Camera
0ae7a65b.jpg,What shape are these earrings?,Round,round
0ae7a65b.jpg,How many earrings are shown?,2,1
0ae7a65b.jpg,What color are the earrings?,Gold,gold
0ae7a65b.jpg,Are the earrings matte or shiny?,Shiny,Shiny
0ae7a65b.jpg,What is the backing type for these earrings?,Post,gold
7f522d59.jpg,What color is the prominent accent on the straps?,Yellow,black
7f522d59.jpg,How many straps cross the top of the foot?,2,4
7f522d59.jpg,What shape is the toe area of the sandal?,Rounded,square
7f522d59.jpg,What type of footwear is shown?,Sandal,sandals
7f522d59.jpg,Is the sole smooth or textured?,Textured,Smooth.
2f611cc7.jpg,What shape is the main stone?,Round,round
2f611cc7.jpg,How many stones are visible?,1,none
2f611cc7.jpg,What color is the chain?,Silver,White
2f611cc7.jpg,Is the chain thick or thin?,Thin,Thick
2f611cc7.jpg,What type of jewelry is this?,Necklace,diamond
4c8cb8b6.jpg,How many camera lenses are visible?,2,2
4c8cb8b6.jpg,What shape is the phone case?,Rectangular,rainbow
4c8cb8b6.jpg,Is the glitter pattern striped?,Yes,yes
4c8cb8b6.jpg,What color is at the bottom of the case?,Green,rainbow
4c8cb8b6.jpg,What shape is the fingerprint sensor?,Circular,Glitter
3595924e.jpg,What color is the logo?,Black,black
3595924e.jpg,How many words are visible?,Two,none.
3595924e.jpg,What shape is the smile underneath the text?,Arrow,amazon
